country,country_iso,core_city,uc_id,cc_avg_dir,cc_avg_undir,cc_wt_avg_dir,cc_wt_avg_undir,circuity,elev_iqr,elev_mean,elev_median,elev_range,elev_std,grade_mean,grade_median,intersect_count,intersect_count_clean,intersect_count_clean_topo,k_avg,length_mean,length_median,length_total,street_segment_count,node_count,orientation_entropy,orientation_order,pagerank_max,prop_4way,prop_3way,prop_deadend,self_loop_proportion,straightness,uc_names,world_region,world_subregion,resident_pop,area,built_up_area,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,7way_int_count,8way_int_count,9way_int_count,7way_int_prop,8way_int_prop,9way_int_prop,10way_int_count,10way_int_prop,11way_int_count,11way_int_prop,12way_int_count,13way_int_count,14way_int_count,15way_int_count,16way_int_count,17way_int_count,18way_int_count,19way_int_count,20way_int_count,21way_int_count,22way_int_count,23way_int_count,24way_int_count,25way_int_count,26way_int_count,27way_int_count,28way_int_count,12way_int_prop,13way_int_prop,14way_int_prop,15way_int_prop,16way_int_prop,17way_int_prop,18way_int_prop,19way_int_prop,20way_int_prop,21way_int_prop,22way_int_prop,23way_int_prop,24way_int_prop,25way_int_prop,26way_int_prop,27way_int_prop,28way_int_prop,pop_density,prop_used_area,planned
spain,ESP,collado_villalba,1697,0.0444392979879654,0.0827732715334104,0.0008624931439914,0.0013082396972451,1.0515804850208843,29.0,897.7960602549247,889.0,161.0,27.09667302118909,0.038318387494858,0.018,1514,1022,1027,2.816917728852839,80.91224969148499,54.221,196697.679,2431,1726,3.558798702307688,0.0223747511862012,0.0026257812088209,0.1135573580533024,0.7502896871378911,0.1228273464658169,0.0012340600575894,0.9509495604420046,Collado Villalba; Alpedrete,Europe,Southern Europe,60186,14.0,7.45888328552,2.8638470451911937,231.4019316203405,202.9794463923497,41720.13531893007,26370.92865923387,212,18,1295,196.0,4.0,1.0,0.0104287369640787,0.0023174971031286,0.0005793742757821,0.0087748874759218,0.8823185011709602,0.5499853415420698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8069.036301565363,0.5327773775371428,0
algeria,DZA,guelma,2453,0.0485368150441243,0.0585802713025154,0.0015745026863249,0.0018232549437324,1.0432608309632312,69.0,297.8443303042276,302.0,301.0,48.060480121014166,0.0467812335266209,0.021,2281,1760,1773,2.998024496246543,75.0578581971534,49.962500000000006,284769.514,3794,2531,3.54365935141205,0.0359526681631962,0.0013320551249682,0.2011062821019359,0.692216515211379,0.0987751876728565,0.0,0.958533063181056,Guelma,Africa,Northern Africa,139421,21.0,7.32649946213,3.0150138285262744,345.45829329306656,311.3355855398992,68799.23565209098,38868.42761293406,250,4,1752,509.0,15.0,1.0,0.0015804030027657,0.0059265112603713,0.0003951007506914,0.0088878895934064,0.7922437673130194,0.858783917607447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19029.6881506174,0.3488809267680952,0
thailand,THA,phuket,10627,0.0319956184227686,0.0367157601762727,0.0009016261248224,0.0009684568966289,1.0874713449842337,14.0,17.344543662298506,14.0,273.0,12.375154136233451,0.0345982905982906,0.017,5846,4992,5044,2.442305462136148,97.70594710351378,59.757000000000005,1028843.623,10530,8623,3.531986726538173,0.046356582486584,0.0004901346921284,0.0967180795546793,0.5762495651165488,0.3220456917546098,0.0016144349477682,0.9195644598934222,Phuket,Asia,South-Eastern Asia,426293,115.0,45.8662490845,2.457613359619622,188.00316511851085,127.4575557558639,41580.13434860294,22431.387862228537,2777,23,4969,834.0,14.0,1.0,0.002667285167575,0.0016235648846109,0.0001159689203293,0.0083812542618053,0.9006976744186046,0.6487350974120384,0.0,1.0,1.0,0.0,0.0001159689203293,0.0001159689203293,1.0,0.0001159689203293,1.0,0.0001159689203293,1.0,,,,,,,,,,,,,,,,,0.0001159689203293,,,,,,,,,,,,,,,,,9294.263396482123,0.3988369485608695,0
united_states,USA,spokane,241,0.0255404789566866,0.0347555036041299,0.0010930928729025,0.0012716349918522,1.0241080689368125,36.0,619.9299629846093,614.0,235.0,41.00549503217228,0.0208186371506307,0.011,9236,8615,8643,3.150594194428209,131.0289434207272,106.0865,2119000.073,16172,10266,2.3285092000767724,0.816113018948032,0.0003665155202016,0.3867134229495422,0.507110851353984,0.1003311903370348,0.0006183527083848,0.9764594483062314,Spokane,Northern America,Northern America,265825,176.0,115.422286987,3.193551529320086,88.94296125978043,80.01920808448588,34421.00139159016,18358.67342707103,1030,15,5206,3970.0,43.0,2.0,0.0014611338398597,0.0041885836742645,0.0001948178453146,0.0048447379170996,0.6083308945468735,0.9784846562911644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2303.064745458906,0.6558084487897727,1
sudan,SDN,singa,4509,0.0116305916305916,0.0116305916305916,0.0006911015056691,0.0006911015056691,1.0077004928475637,2.0,438.85194805194806,439.0,13.0,1.879305136548932,0.0087608363080061,0.006,1134,1084,1089,3.395670995670996,90.56844059153494,79.83500000000001,177604.712,1961,1155,2.152705074290685,0.8783325972484565,0.002177797991898,0.4883116883116883,0.4926406926406926,0.0181818181818181,0.0,0.992358351611198,Singa,Africa,Northern Africa,109657,11.0,3.6760969162,3.4536796536796537,314.19193408913964,308.4793534693371,96626.7843577916,48313.3921788958,21,0,569,564.0,1.0,0.0,0.0,0.0008658008658008,0.0,0.0065032058383676,0.5108225108225108,1.200867678958785,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29829.73585836605,0.3341906287454546,1
sudan,SDN,dilling,4069,0.0170299727520435,0.0170299727520435,0.0015788709054196,0.0015788709054196,1.0140241265535963,7.0,682.7288828337875,682.0,46.0,5.1653488785106125,0.0160738197424892,0.011,650,631,631,3.1743869209809263,100.1995871244635,72.315,116732.519,1165,734,2.877579766363174,0.5393483419559109,0.0039725777860119,0.4550408719346049,0.4291553133514986,0.1144414168937329,0.0,0.986169829507646,Dilling,Africa,Northern Africa,145564,13.0,1.43087494373,3.2288828337874658,512.9728514824722,454.26751153079965,163162.4336026209,81581.21680131047,84,0,315,334.0,1.0,0.0,0.0,0.0013623978201634,0.0,0.0062878793868913,0.5435967302452316,1.0915926179084074,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101730.76315149124,0.1100673033638461,1
spain,ESP,torrevieja,1888,0.0304842358510141,0.0462851807389625,0.0004884485935326,0.0006528394132815,1.045553915858432,19.0,20.156262505002,16.0,73.0,16.282274388803366,0.0283496883702426,0.015,4549,3569,3608,3.0176070428171267,85.74790863280732,57.797,646624.979,7541,4998,3.55713806511602,0.0238687508362221,0.0008846565425596,0.211484593837535,0.6846738695478192,0.0898359343737495,0.0041108606285638,0.956430830426348,Torrevieja,Europe,Southern Europe,105359,54.0,27.1641311646,3.0280112044817926,183.99263240612456,167.46348235603455,37099.95658956842,23804.36816041719,449,53,3422,1057.0,17.0,0.0,0.0106042416966786,0.0034013605442176,0.0,0.007729364256434,0.7828109201213347,0.6882144663631765,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3878.6073944931727,0.5030394660111112,0
bolivia,BOL,montero,973,0.0143211943181658,0.0175449222693317,0.0014308125361675,0.0015409498243378,1.0081626627735092,4.0,297.9672925499697,298.0,18.0,2.938793176107908,0.0094145985401459,0.008,1590,1493,1497,3.319200484554816,108.52846423357664,102.2885,297367.992,2740,1651,2.5371321406145606,0.725666196808242,0.001398044975827,0.4797092671108419,0.4809206541490006,0.03694730466384,0.0003649635036496,0.991903426822956,Montero,Latin America and the Caribbean,South America,91051,18.0,8.90061283112,3.4106602059357964,185.4928454170552,178.63938474446863,60213.93595799864,33409.8334173447,61,0,794,792.0,4.0,0.0,0.0,0.0024227740763173,0.0,0.0055520434088951,0.5178679588128408,1.0012132241431604,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10229.74504425699,0.4944784906177777,1
vietnam,VNM,tay_ninh,11690,0.0138882764282765,0.0150526089757354,0.0008638643040035,0.0008960140228997,1.020285841766142,5.0,12.630019325746188,13.0,26.0,3.9665570198285103,0.0262088207610595,0.016,4081,3829,3837,3.193901653424952,115.75611671372866,98.304,860878.24,7437,4657,3.0528632087686867,0.4246956967253384,0.0006447508393588,0.453296113377711,0.4189392312647627,0.1236847756066137,0.0,0.9801174916521171,Tây Ninh,Asia,South-Eastern Asia,319288,85.0,26.3311843872,3.2145157826927204,176.8625342300911,154.98733137062524,63699.6421936628,32694.246766145618,576,0,1951,2111.0,17.0,2.0,0.0,0.0036504187245007,0.0004294610264118,0.0054095919534451,0.5426240068713765,1.0532817703297883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12125.850296168632,0.3097786398494118,1
bolivia,BOL,oruro,888,0.0206074628771122,0.0245867693272378,0.000559636452757,0.0006072011139254,1.01509697283326,15.0,3710.6689634052977,3705.0,316.0,20.132479677390187,0.0975548848439821,0.046,6266,5408,5456,3.2975042106874906,83.65922501857354,70.98349999999999,900842.535,10768,6531,3.3740051704960305,0.1816152981624981,0.000466171847141,0.4236717194916551,0.5285561169805543,0.0405757158168733,0.0,0.985127556049032,Oruro,Latin America and the Caribbean,South America,265596,46.0,19.5172634125,3.355075792374828,334.62683071732096,321.049107529434,83656.85247422049,46156.19085322418,265,6,3452,2767.0,36.0,4.0,0.0009186954524575,0.005512172714745,0.0006124636349716,0.0072498796917931,0.5696551724137932,0.9912610195477194,1.0,,,0.0001531159087429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13608.260255886937,0.4242883350543478,1
libya,LBY,qabilat_alturki,3042,0.0113638407578391,0.0130553390491036,0.000832173144374,0.0008887417172362,1.0565255766512682,11.0,19.813328137178488,18.0,61.0,8.265515487137659,0.0129239646978954,0.008,1681,1498,1513,2.2961808261886203,142.55052240325867,114.3265,419953.839,2946,2566,3.216053288760642,0.3065121554462893,0.001308026945703,0.0448168355416991,0.6102883865939205,0.3448947778643803,0.0,0.9464986197206604,Qabilat alturki; Qabilat al Qanawat; Suq al Khamis,Africa,Northern Africa,136809,46.0,14.8703603745,2.3550272798129384,172.55802383916864,113.04366253844212,54436.30608899866,28240.99943940461,885,0,1566,115.0,0.0,0.0,0.0,0.0,0.0,0.0061101953636385,0.9551831644583008,0.6050321825629023,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9200.113282701805,0.3232687037934783,0
japan,JPN,kamisu,12997,0.0370284090120519,0.0388596248036225,0.0014988771305235,0.0015647360017215,1.041009748136601,12.0,13.82145827557527,7.0,54.0,12.782829355249238,0.0180643555227733,0.009,3285,2929,2936,3.006930967563072,110.7269290060852,85.956,600472.1359999999,5423,3607,3.401817940315946,0.1585527992086136,0.0009014734256302,0.2678125866370945,0.6387579706126976,0.0892708622123648,0.0005531993361607,0.9606057981589432,Kamisu; Kashima,Asia,Eastern Asia,74337,80.0,41.7559127808,3.0967563071804824,86.38297572214857,78.67149299896259,26772.347664114062,14380.52951092722,322,1,2304,966.0,14.0,0.0,0.0002772387025228,0.0038813418353202,0.0,0.0060069398457483,0.7282307265668331,0.9436658803940612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.2748173710447,0.5219489097600001,0
sudan,SDN,new_halfa,4612,0.0073101335084263,0.0073101335084263,0.0004129682048141,0.0004129682048141,1.004774338724228,2.0,452.0472751149048,452.0,14.0,1.5308041979930689,0.010455329153605,0.007,1437,1383,1383,3.351280367695338,101.41652821316616,75.3605,258814.98,2552,1523,2.402719082604851,0.7860060267688891,0.0018789365386066,0.4871963230466185,0.4550229809586342,0.0564674983585029,0.0,0.9952483472753793,New Halfa,Africa,Northern Africa,144376,19.0,3.93896389008,3.376887721602101,386.6499014716959,364.8167487950276,131412.72031043857,65706.36015521915,86,0,693,742.0,2.0,0.0,0.0,0.0013131976362442,0.0,0.005884512557967,0.5114904793171372,1.1779020059191057,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36653.293614496106,0.2073138889515789,1
germany,DEU,erfurt,2713,0.0374796805947248,0.0539469026548672,0.0016095100391648,0.0021661420554746,1.0539915764218897,34.0,206.14513274336284,198.0,164.0,27.05118231129312,0.0228180151872217,0.011,2277,1914,1935,2.703716814159292,125.70810473946058,88.507,480079.252,3819,2825,3.5237862375874296,0.0536319947430261,0.0014585668170437,0.1469026548672566,0.6336283185840708,0.1939823008849557,0.007069913589945,0.9487741860279556,Erfurt,Europe,Western Europe,141749,52.0,33.0251350403,2.743008849557522,85.54090684421733,68.9474849147904,24504.305100114823,14536.783919707466,548,63,1790,415.0,9.0,0.0,0.0223008849557522,0.0031858407079646,0.0,0.0058844450957443,0.8464880521361332,0.6791085341547382,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4292.155045756093,0.635098750775,0
algeria,DZA,bejaia,2230,0.0433257069415411,0.0549592631951822,0.001080158748468,0.0012073512991717,1.1240821101190013,69.0,52.48087141339001,32.0,456.0,54.293322962642726,0.0539577846630519,0.016,1546,1157,1173,2.7438894792773647,115.81710495739736,69.1335,299039.765,2582,1882,3.5604373008894257,0.0208994588786672,0.0023516571852589,0.1126461211477152,0.7072263549415515,0.1785334750265675,0.0023237800154918,0.8896147274278163,Bejaia,Africa,Northern Africa,186354,35.0,17.0711765289,2.757173219978746,110.24430547091698,90.56200651330376,31039.46263474924,17517.23230638218,336,1,1331,212.0,2.0,0.0,0.0005313496280552,0.0010626992561105,0.0,0.0062934773908747,0.8862307283359915,0.6752728240617514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10916.29505936624,0.4877479008257143,0
philippines,PHL,jolo,12917,0.0535088218015047,0.0561714708056171,0.005578273287598,0.0056570579952703,1.063560543762029,28.0,27.82039911308204,26.0,67.0,17.214493398048806,0.0277612179487179,0.016,386,362,363,2.7671840354767183,110.6855112179487,71.4685,69067.75899999999,624,451,3.31978787286333,0.2256513569892195,0.0058440794474224,0.1086474501108647,0.7472283813747228,0.1441241685144124,0.0032051282051282,0.9402379637578482,Jolo,Asia,South-Eastern Asia,97691,9.0,3.20275521278,2.82039911308204,140.81625664064748,120.52123073900204,42534.34400993598,21565.107044209333,65,0,337,49.0,0.0,0.0,0.0,0.0,0.0,0.0065298195066673,0.8913525498891353,0.8639910813823858,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30502.1750055022,0.3558616903088889,0
india,IND,nizamabad,7884,0.023708313692705,0.0241877673719506,0.0006583668420993,0.0006645268640403,1.0338388973382848,12.0,387.5918603306741,387.0,68.0,9.95296098407494,0.0176289529739472,0.0,7261,6103,6137,2.822522835009828,65.27965525151565,48.332,796803.4720000001,12206,8649,3.315935361680799,0.2287340823967323,0.0003585857040606,0.1639495895479246,0.6749913284772806,0.1604809804601688,8.192692118630181e-05,0.9672686939663364,Nizamabad,Asia,South-Central Asia,393540,49.0,14.5484466553,2.843450109839288,594.4964575891111,499.0910831951133,106854.83824032018,54768.972308787655,1388,2,5838,1418.0,3.0,0.0,0.0002312406058503,0.0003468609087755,0.0,0.010854621376449,0.8356655487452296,0.8868066400601539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27050.31054683995,0.2969070745979592,0
india,IND,bidar,7807,0.0251110107623992,0.0265673214420109,0.0009383949745345,0.0009688119143461,1.0380718524039807,16.0,663.1438247911492,665.0,64.0,10.55635480793837,0.0201045165498124,0.009,3700,3108,3134,2.769473921878528,74.05204027392791,52.486,454161.163,6133,4429,3.4614943259840656,0.1079873644215784,0.0007195089449843,0.1241815308195981,0.710092571686611,0.16459697448634,0.0,0.9633244535859312,Bidar,Asia,South-Central Asia,357120,31.0,4.61203193665,2.7958907202528787,960.3142521205205,802.2494316653704,183147.94446404924,98473.11754087414,729,2,3145,550.0,3.0,0.0,0.0004515692029803,0.0006773538044705,0.0,0.0097520447823936,0.8750847074768466,0.8229178438241609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77432.24784765867,0.1487752237629032,0
italy,ITA,prato,2794,0.0538959635375359,0.1066779184247539,0.0003390256718017,0.0005684849121885,1.0651603800509288,16.0,57.05215189873418,55.0,270.0,13.75942918398717,0.0239455823536541,0.008,5187,3567,3598,2.7851476793248944,97.04858792873593,57.986,800747.899,8251,5925,3.3495404771267467,0.2016366397504778,0.0008606552705081,0.0771308016877637,0.7778902953586498,0.1245569620253164,0.0015755665979881,0.9388257568800924,Prato,Europe,Southern Europe,235551,71.0,38.783290863,2.811139240506329,152.7719764918805,133.74316321744882,31893.646090256807,20646.72391594113,738,114,4609,457.0,7.0,0.0,0.0192405063291139,0.0011814345991561,0.0,0.0073993325582237,0.9201514369299604,0.4883360592235516,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6073.517609221763,0.5462435332816901,0
egypt,EGY,tala,3861,0.0159564588708974,0.0164073894020418,0.0007311965949089,0.0007338229105241,1.0507725900658909,4.0,11.701507049100632,12.0,15.0,2.5015167126029647,0.0189182683336443,0.0,3212,2175,2189,2.6052503646086533,80.40305467437955,37.534,430879.97,5359,4114,3.3805207459179534,0.17624129044627,0.0008077505047994,0.0629557608167233,0.7173067574137093,0.2192513368983957,0.0,0.9516807056580082,Tala; Al Shuhada,Africa,Northern Africa,215128,32.0,7.50904464722,2.625425376762275,547.8726247183903,427.75081929885016,114217.252299535,57381.46332097248,902,0,2951,259.0,2.0,0.0,0.0,0.0004861448711716,0.0,0.0095479026328376,0.936558094312105,0.7919250881673355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28649.1837652936,0.234657645225625,0
russia,RUS,kaluga,3654,0.0306179328471371,0.0431178540017591,0.0011223514955364,0.0013459379869867,1.0701842591866142,29.0,181.0791556728232,184.0,115.0,21.727816748877,0.0246155766350474,0.017,1155,1069,1080,2.642480211081794,207.88797254118825,149.025,416399.60900000005,2003,1516,3.514420913433929,0.0619067645547074,0.0022642106384212,0.1550131926121372,0.5982849604221636,0.2381266490765171,0.0,0.9344185278524304,Kaluga,Europe,Eastern Europe,209775,74.0,44.9681854248,2.680079155672823,33.71272346613134,25.68482559589821,17076.601751790913,9259.871286030484,361,8,907,235.0,5.0,0.0,0.0052770448548812,0.0032981530343007,0.0,0.0036407334858952,0.8408488063660478,0.7107273331119229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4664.964752709565,0.6076781814162162,0
egypt,EGY,atsa,3885,0.0310244719819187,0.0331363278171788,0.0011617383429109,0.0012069818566747,1.07539308628727,3.0,16.131205673758867,16.0,11.0,2.14018640182843,0.0137486187845303,0.0,657,486,486,2.567375886524822,91.84457826887662,55.738,99743.212,1086,846,3.5237573531152924,0.0536575715939944,0.0035952160940298,0.0390070921985815,0.735224586288416,0.2234042553191489,0.0,0.929892532090233,Atsa,Africa,Northern Africa,56436,11.0,2.7318611145,2.5969267139479904,309.6789933828095,240.4953884781393,71818.24250092205,36511.08450227911,189,0,622,33.0,2.0,0.0,0.0,0.0023640661938534,0.0,0.0084817801937238,0.958628841607565,0.7640782454060462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20658.444055026284,0.2483510104090909,0
bangladesh,BGD,dinajpur,9593,0.0269529229177444,0.0269529229177444,0.0016140952727253,0.0016140952727253,1.0794190515288449,4.0,38.103983445421626,38.0,16.0,2.510443953655668,0.011514331853048,0.006,1463,1286,1286,2.562855664769788,156.47617642309245,106.298,387591.489,2477,1933,3.3655745010660896,0.1885427636998121,0.0015278884959378,0.0967408173823072,0.6570098292809105,0.2431453698913605,0.0004037141703673,0.9264242636663133,Dinajpur,Asia,South-Central Asia,320515,67.0,15.0844192505,2.6166580444904293,128.1454703624687,96.98749257128388,51389.64683537984,25694.82341768996,470,0,1270,187.0,6.0,0.0,0.0,0.0031039834454216,0.0,0.0049872096133669,0.900155199172271,0.7826987826987827,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21248.083514343845,0.2251405858283582,0
tajikistan,TJK,vakhsh,6058,0.033708473527478,0.0369532428355957,0.0027894304008557,0.002816338492099,1.051889640518498,12.0,430.28054298642536,431.0,65.0,9.348773995273458,0.0188881239242685,0.012,344,322,322,2.6289592760180995,199.1084561101549,128.181,115682.013,581,442,3.369666445515654,0.1851840979025368,0.0067085688624409,0.1153846153846153,0.6628959276018099,0.2217194570135746,0.0,0.9506700717264212,Vakhsh,Asia,South-Central Asia,52445,19.0,6.43168449402,2.671945701357466,68.72227647530896,53.4852106504667,35813.79920208569,17986.269865625083,98,0,293,51.0,0.0,0.0,0.0,0.0,0.0,0.0038208187127587,0.8846153846153846,0.7986348122866894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8154.162420243389,0.3385097102115789,0
uzbekistan,UZB,koson,5976,0.0226840363937138,0.0290322580645161,0.0017587689715038,0.0019010823126025,1.0360968932680457,5.0,344.3709677419355,344.0,18.0,3.4425906750815667,0.0098671259842519,0.006,619,572,574,2.7311827956989245,179.20752066929134,134.12650000000002,182074.841,1016,744,3.4310505370849214,0.1339675589238987,0.0032648449847521,0.1048387096774193,0.7258064516129032,0.168010752688172,0.0,0.9651606973222464,Koson,Asia,South-Central Asia,99286,24.0,9.44413661957,2.771505376344086,78.77903825091795,65.54331273833093,38114.16516932905,19279.140945791416,125,0,540,78.0,1.0,0.0,0.0,0.0013440860215053,0.0,0.004086231771033,0.8938172043010753,0.8361429534726905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10512.97794594172,0.3935056924820833,0
iraq,IRQ,husainiya,5345,0.0062511718603517,0.0070874114073574,8.373971753149716e-05,8.93909509881285e-05,1.0077463296495006,2.0,38.313196085048936,38.0,12.0,1.4059958940588195,0.010650811291398,0.003,2885,2639,2655,3.036787040161998,85.22507979551011,54.546,383427.634,4499,2963,2.096318050730842,0.8955768520092724,0.0008628002403086,0.1086736415794802,0.8643266959163011,0.0263246709416132,0.0,0.9923132147231984,Husainīya; Ar Rashidiyah,Asia,Western Asia,108289,29.0,8.26863288879,3.0573742828214647,358.3421878623993,348.908947682424,84194.17639690025,46371.34568156029,78,0,2561,322.0,2.0,0.0,0.0,0.0006749915626054,0.0,0.007727664198559,0.8906513668579142,0.9285593649721332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13096.360844222532,0.2851252720272413,1
malaysia,MYS,tanjung_kidurong,12660,0.0573899669635455,0.0934225195094762,0.0015541213951401,0.0023514611703231,1.1013369635182413,5.0,14.382943143812708,14.0,79.0,7.2323609741040675,0.0181372795969773,0.007,481,368,375,2.655518394648829,138.13219395465995,71.72200000000001,109676.962,794,598,3.452109911178145,0.1160367949632849,0.0058533539931474,0.1003344481605351,0.6956521739130435,0.1956521739130435,0.0062972292191435,0.9079873218869196,Tanjung Kidurong,Asia,South-Eastern Asia,57851,26.0,7.32120227814,2.725752508361204,81.6805733923699,65.69959164168883,24246.12573948684,14980.731010189253,117,0,416,60.0,5.0,0.0,0.0,0.0083612040133779,0.0,0.005452375677583,0.8913043478260869,0.5793450881612091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7901.844232979918,0.2815847030053846,0
mexico,MEX,tecoman,80,0.0156042965108617,0.0189699441172028,0.0007046106968503,0.000847366122247,1.0107549026828615,8.0,37.091073855913,37.0,31.0,5.495349313510325,0.018526170798898,0.01,1991,1740,1749,3.289533303126416,83.41758484848485,67.469,302805.833,3630,2207,3.047190142632186,0.4286057475064809,0.0016551194336471,0.5065700045310376,0.3878568192115995,0.0978704123244223,0.0,0.989359534488218,Tecoman,Latin America and the Caribbean,Central America,98217,18.0,9.65719127655,3.319891255097417,228.53435712297951,206.1676053610568,52914.048025623815,31355.476383209483,216,5,856,1118.0,11.0,1.0,0.002265518803806,0.0049841413683733,0.0004531037607612,0.0072884989636246,0.4868301544050863,0.9247556262786996,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10170.348415744304,0.536510626475,1
mexico,MEX,agua_prieta,87,0.0132298459749948,0.0146713242299142,0.0007462165617597,0.0007823609251457,1.0118673985550142,28.0,1219.1248015242934,1219.0,103.0,18.768400145677223,0.0259123877917414,0.02,3032,2861,2867,3.5376309939663386,99.183692459605,99.7855,552453.1669999999,5570,3149,1.882349052140831,0.9490305173471848,0.0007915829336241,0.6592569069545887,0.3029533185138139,0.037154652270562,0.0001795332136445,0.9882717848485272,Agua Prieta,Latin America and the Caribbean,Central America,97910,33.0,14.9544639587,3.5868529691965705,210.5725761014669,202.74882525870044,71383.49371452858,36942.35838380567,117,0,954,2076.0,1.0,0.0,0.0,0.0003175611305176,0.0,0.0057000306778945,0.340107970784376,1.212140473542031,1.0,,,0.0003175611305176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6547.208931754407,0.4531655745060606,1
mexico,MEX,san_pedro_de_las_colonias,138,0.0274757168698946,0.0293207448203514,0.0014516770911416,0.0014917067482315,1.015816424180231,2.0,1100.9142407553109,1101.0,8.0,1.3922316086870965,0.0091935793004312,0.0,1196,1054,1059,3.2840283241542094,85.87351940584571,70.198,179218.035,2087,1271,2.2581225914316936,0.8425607693765109,0.0020691546244274,0.4555468135326515,0.4815106215578285,0.059008654602675,0.0,0.9844298400737173,San Pedro de las Colonias,Latin America and the Caribbean,Central America,52003,10.0,5.74176120758,3.345397324940991,221.3606512096125,208.29845699976127,59229.48686041468,31213.07705437222,75,0,612,579.0,5.0,0.0,0.0,0.003933910306845,0.0,0.0070919201853764,0.5405192761605035,1.071344107213244,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9056.977139931929,0.574176120758,1
iraq,IRQ,tal_afar,4878,0.0160000929022668,0.0172705314009661,0.0008176424293796,0.0008421670148176,1.031547366016982,44.0,390.6188405797101,395.0,113.0,25.56907947901292,0.0233967559217301,0.015,2410,2116,2137,2.8144927536231883,85.86460478887744,63.0485,333498.125,3884,2760,3.442895318008375,0.1239050628480936,0.0013255804991385,0.0891304347826087,0.783695652173913,0.1268115942028985,0.0002574665293511,0.9694174334051252,Tal Afar,Asia,Western Asia,177304,25.0,10.3015213013,2.836231884057971,267.92159325552257,233.9460288934092,61762.16079072802,32373.67717309041,350,0,2163,246.0,1.0,0.0,0.0,0.0003623188405797,0.0,0.008275908597687,0.9105072463768116,0.8442429737080689,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17211.438467600427,0.412060852052,0
